emirate,plate_number,plate_code,price,first_seen,last_seen,status,sold_at
Fujairah,7881,D,15400,2025-12-23T20:41:25.377374Z,2026-03-01T06:45:22.169808Z,sold,2026-03-05T06:52:26.982062Z
Fujairah,5065,E,15400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,6880,D,15400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,1565,M,15400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,1667,K,15400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,5045,H,15400,2026-04-01T07:20:19.752135Z,2026-05-05T08:08:36.627254Z,sold,2026-05-09T07:55:48.295955Z
Fujairah,9910,C,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1721,M,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,8707,M,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,4410,R,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,8876,S,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,5560,I,15400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,7556,G,14900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,99119,M,14900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,2235,S,14900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,23223,S,14900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,1238,K,14900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,sold,2026-01-21T06:36:21.427044Z
Fujairah,3369,C,14900,2026-04-01T07:20:19.752135Z,2026-05-17T08:20:26.203572Z,sold,2026-05-21T09:38:57.382843Z
Fujairah,2939,R,14900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,2207,B,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,4435,B,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,4505,R,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,9887,R,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1588,S,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1833,S,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,5056,S,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,6067,S,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1366,I,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1383,I,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,2520,H,14900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,56655,M,14400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,sold,2026-01-21T06:36:21.427044Z
Fujairah,77887,R,14400,2025-12-23T20:41:25.377374Z,2026-01-21T06:36:21.427044Z,sold,2026-01-25T06:31:42.175572Z
Fujairah,76776,R,14400,2026-04-01T07:20:19.752135Z,2026-04-17T07:46:07.248341Z,sold,2026-04-21T07:49:23.824445Z
Fujairah,9123,S,14400,2026-04-01T07:20:19.752135Z,2026-06-09T09:41:42.264294Z,sold,2026-06-13T08:57:07.760495Z
Fujairah,54454,S,14400,2026-04-01T07:20:19.752135Z,2026-05-29T09:53:11.679416Z,sold,2026-06-01T11:32:27.439545Z
Fujairah,5654,I,14400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,3442,B,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,23323,B,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,31311,G,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,6808,R,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,7750,R,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1772,S,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,5330,S,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1883,I,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,9095,I,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,7911,H,14400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,65565,E,13900,2025-12-23T20:41:25.377374Z,2026-01-29T06:46:43.505912Z,sold,2026-02-01T06:48:49.868691Z
Fujairah,25225,C,13900,2026-04-01T07:20:19.752135Z,2026-05-01T08:10:42.711961Z,sold,2026-05-05T08:08:36.627254Z
Fujairah,10999,S,13900,2026-04-01T07:20:19.752135Z,2026-04-13T08:02:52.414569Z,sold,2026-04-17T07:46:07.248341Z
Fujairah,33883,B,13900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,4788,H,13900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,32100,E,13400,2026-04-01T07:20:19.752135Z,2026-05-29T09:53:11.679416Z,sold,2026-06-01T11:32:27.439545Z
Fujairah,34034,E,12900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,45666,E,12900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,3021,K,12900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,34555,H,12900,2026-04-01T07:20:19.752135Z,2026-04-01T07:20:19.752135Z,sold,2026-04-05T07:05:59.301403Z
Fujairah,56111,G,12900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1690,R,12900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,88585,S,12900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,84484,H,12900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1065,B,12400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,1709,B,12400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,11106,E,12400,2025-12-23T20:41:25.377374Z,2026-01-29T06:46:43.505912Z,sold,2026-02-01T06:48:49.868691Z
Fujairah,70111,E,12400,2025-12-23T20:41:25.377374Z,2026-01-21T06:36:21.427044Z,sold,2026-01-25T06:31:42.175572Z
Fujairah,1650,G,12400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,sold,2026-01-21T06:36:21.427044Z
Fujairah,88686,G,12400,2025-12-23T20:41:25.377374Z,2026-01-21T06:36:21.427044Z,sold,2026-01-25T06:31:42.175572Z
Fujairah,55516,I,12400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,5674,H,12400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,33345,H,12400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,11180,G,12400,2026-04-01T07:20:19.752135Z,2026-04-13T08:02:52.414569Z,sold,2026-04-17T07:46:07.248341Z
Fujairah,11132,M,12400,2026-04-01T07:20:19.752135Z,2026-04-25T07:15:54.377303Z,sold,2026-04-29T08:17:50.288341Z
Fujairah,55510,S,12400,2026-04-01T07:20:19.752135Z,2026-04-09T07:21:53.057335Z,sold,2026-04-13T08:02:52.414569Z
Fujairah,18880,B,12400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,55501,B,12400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,88801,B,12400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,77710,E,12400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,80090,G,12400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,8097,C,11900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,5401,I,11900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,66610,I,11900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,8210,H,11900,2025-12-23T20:41:25.377374Z,2026-01-29T06:46:43.505912Z,sold,2026-02-01T06:48:49.868691Z
Fujairah,98111,L,11900,2025-12-23T20:41:25.377374Z,2026-01-14T19:00:54.682283Z,sold,2026-01-17T06:30:31.755877Z
Fujairah,6190,C,11900,2026-04-01T07:20:19.752135Z,2026-04-05T07:05:59.301403Z,sold,2026-04-09T07:21:53.057335Z
Fujairah,9807,C,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,16660,E,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,1609,M,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,50444,M,11900,2026-04-01T07:20:19.752135Z,2026-05-29T09:53:11.679416Z,sold,2026-06-01T11:32:27.439545Z
Fujairah,1304,H,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,69169,E,11900,2026-04-01T07:20:19.752135Z,2026-04-09T07:21:53.057335Z,sold,2026-04-13T08:02:52.414569Z
Fujairah,60700,L,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,51051,L,11900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,1765,B,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,2310,R,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,77790,R,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,1302,S,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,61115,I,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,66011,I,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,70800,K,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,40050,E,11900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,99931,G,11400,2025-12-23T20:41:25.377374Z,2026-02-13T06:59:27.026250Z,sold,2026-02-17T06:58:58.161508Z
Fujairah,70800,M,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,76660,M,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,90010,I,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,4205,K,11400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,31300,H,11400,2025-12-23T20:41:25.377374Z,2026-02-21T06:41:06.285954Z,sold,2026-02-25T07:01:54.373438Z
Fujairah,70080,M,11400,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,1069,D,11400,2026-04-01T07:20:19.752135Z,2026-05-01T08:10:42.711961Z,sold,2026-05-05T08:08:36.627254Z
Fujairah,70010,I,11400,2026-04-01T07:20:19.752135Z,2026-04-01T07:20:19.752135Z,sold,2026-04-05T07:05:59.301403Z
Fujairah,6091,I,11400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,14445,J,11400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,60050,R,11400,2026-04-01T07:20:19.752135Z,2026-04-25T07:15:54.377303Z,sold,2026-04-29T08:17:50.288341Z
Fujairah,71700,M,11400,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,1078,B,11400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,69888,S,11400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,60080,C,11400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,97900,I,10900,2025-12-23T20:41:25.377374Z,2026-02-17T06:58:58.161508Z,sold,2026-02-21T06:41:06.285954Z
Fujairah,34445,L,10900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,8091,R,10900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,18666,S,10900,2026-04-01T07:20:19.752135Z,2026-04-05T07:05:59.301403Z,sold,2026-04-09T07:21:53.057335Z
Fujairah,25550,S,10900,2026-04-01T07:20:19.752135Z,2026-05-21T09:38:57.382843Z,sold,2026-05-25T10:04:19.320701Z
Fujairah,66788,B,10900,2026-04-01T07:20:19.752135Z,2026-04-05T07:05:59.301403Z,sold,2026-04-09T07:21:53.057335Z
Fujairah,1609,H,10900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,30666,M,10400,2025-12-23T20:41:25.377374Z,2026-01-14T19:00:54.682283Z,sold,2026-01-17T06:30:31.755877Z
Fujairah,43030,S,10400,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,21100,J,10400,2025-12-23T20:41:25.377374Z,2026-02-21T06:41:06.285954Z,sold,2026-02-25T07:01:54.373438Z
Fujairah,22133,J,10400,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,sold,2026-01-21T06:36:21.427044Z
Fujairah,33221,I,10400,2026-04-01T07:20:19.752135Z,2026-04-17T07:46:07.248341Z,sold,2026-04-21T07:49:23.824445Z
Fujairah,60333,I,10400,2026-04-01T07:20:19.752135Z,2026-05-05T08:08:36.627254Z,sold,2026-05-09T07:55:48.295955Z
Fujairah,36669,D,10400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,55581,M,10400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,22433,R,10400,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,17700,M,9900,2025-12-23T20:41:25.377374Z,2026-02-21T06:41:06.285954Z,sold,2026-02-25T07:01:54.373438Z
Fujairah,10088,C,9400,2025-12-23T20:41:25.377374Z,2026-01-21T06:36:21.427044Z,sold,2026-01-25T06:31:42.175572Z
Fujairah,11002,I,9400,2026-04-01T07:20:19.752135Z,2026-04-13T08:02:52.414569Z,sold,2026-04-17T07:46:07.248341Z
Fujairah,77001,S,8900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,23432,I,8900,2025-12-23T20:41:25.377374Z,2026-01-17T06:30:31.755877Z,sold,2026-01-21T06:36:21.427044Z
Fujairah,66991,K,8900,2025-12-23T20:41:25.377374Z,2026-03-29T07:02:45.582065Z,sold,2026-04-01T07:20:19.752135Z
Fujairah,12312,K,8900,2025-12-23T20:41:25.377374Z,2025-12-23T20:41:25.377374Z,sold,2026-01-14T19:00:54.682283Z
Fujairah,69900,M,8900,2026-04-01T07:20:19.752135Z,2026-04-21T07:49:23.824445Z,sold,2026-04-25T07:15:54.377303Z
Fujairah,30011,R,8900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,60077,H,8900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,16677,J,8900,2026-04-01T07:20:19.752135Z,2026-06-13T08:57:07.760495Z,sold,2026-06-17T10:53:46.475332Z
Fujairah,88001,J,8900,2026-04-01T07:20:19.752135Z,2026-04-05T07:05:59.301403Z,sold,2026-04-09T07:21:53.057335Z
Fujairah,22300,C,8900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
Fujairah,66007,M,8900,2026-06-21T09:49:11.338766Z,2026-06-21T09:49:11.338766Z,available,
